customer_id,age,customer_tenure_months,avg_watch_hours_per_week,avg_session_length_min,days_since_last_login,number_of_devices,number_of_support_tickets,monthly_price,discount_percent,subscription_plan,device_type_primary,payment_method,auto_renew_enabled,uses_offline_downloads,shared_account,watched_trending_content,engagement_level,satisfaction_rating,churn_score_hidden,churned
SV501488,38,5.1,8.7,24.0,8.2,3,0.0,12.99,50,Standard,SmartTV,Debit Card,False,False,False,True,High,High,-33.78,No
SV503032,20,6.0,21.8,59.4,24.4,4,1.0,15.99,0,Basic,Laptop,PayPal,True,False,False,False,High,High,-11.36,No
SV501721,19,31.5,0.8,84.1,8.0,2,1.0,8.99,0,Basic,Laptop,Credit Card,True,False,True,True,Low,High,14.24,Yes
SV503806,25,21.4,14.2,,11.1,3,0.0,15.99,0,Premium,Laptop,Credit Card,True,True,True,True,Medium,High,-3.12,No
SV500436,28,9.7,3.5,67.6,19.4,1,0.0,15.99,0,Basic,SmartTV,Credit Card,True,True,False,True,Low,High,-2.17,No
SV503579,19,10.6,6.4,35.4,6.3,5,0.0,12.99,0,Standard,Laptop,Gift Card,True,False,True,False,Medium,High,1.54,No
SV503600,45,11.8,15.1,50.8,13.7,4,3.0,19.99,0,Standard,Tablet,Credit Card,True,True,False,False,Medium,Medium,2.08,No
SV503189,19,0.9,8.8,44.9,8.9,3,3.0,12.99,0,Standard,Laptop,Credit Card,True,False,False,True,High,Low,4.12,No
SV503402,26,8.1,2.8,62.7,5.9,1,1.0,8.99,50,Standard,SmartTV,Credit Card,True,False,True,False,Medium,High,-3.11,No
SV502347,26,33.3,4.0,19.5,6.2,1,0.0,12.99,0,Family,SmartTV,Credit Card,True,False,True,True,Low,High,-17.26,No
SV503441,35,18.4,3.8,85.9,11.4,4,0.0,19.99,0,Premium,Laptop,Gift Card,True,True,True,False,Low,Medium,29.74,Yes
SV503569,43,11.6,2.3,49.7,0.7,4,2.0,12.99,0,Standard,Mobile,Credit Card,True,False,True,False,Low,Medium,19.63,Yes
SV501513,16,3.4,5.0,62.7,3.9,5,3.0,15.99,0,Basic,Laptop,PayPal,False,False,True,False,Medium,High,29.19,Yes
SV502648,37,19.5,4.4,35.0,8.3,5,0.0,8.99,20,Standard,SmartTV,Credit Card,False,True,False,True,Low,High,7.83,Yes
SV503274,16,2.4,3.7,35.3,1.1,1,2.0,8.99,0,Standard,Mobile,Debit Card,True,True,False,True,Medium,High,-9.14,No
SV501736,19,34.2,3.1,27.4,31.3,3,2.0,8.99,20,Premium,Mobile,Debit Card,True,False,True,True,Low,High,-16.15,No
SV501402,32,10.1,6.5,44.2,4.9,5,1.0,15.99,30,Standard,Mobile,Credit Card,False,False,False,True,Medium,High,-17.29,No
SV500283,39,26.2,1.7,36.9,18.0,3,,19.99,20,Standard,Tablet,Credit Card,True,False,False,False,Medium,High,4.32,No
SV500712,23,5.6,6.0,39.7,10.3,2,1.0,8.99,30,Basic,Mobile,Credit Card,True,False,False,False,Medium,High,-10.08,No
SV500274,51,18.4,14.7,54.6,4.6,5,0.0,12.99,0,Standard,Mobile,Debit Card,True,True,False,False,High,High,-5.27,No
SV502272,41,30.1,17.9,26.9,1.4,1,3.0,19.99,10,Family,Laptop,Debit Card,True,False,True,True,High,Medium,-19.57,No
SV500621,34,11.7,4.1,14.5,3.7,3,2.0,19.99,0,Family,Mobile,Credit Card,True,False,False,True,Medium,Low,-12.62,No
SV501922,16,15.2,8.4,17.3,1.8,1,3.0,15.99,0,Standard,SmartTV,Credit Card,True,False,True,True,Medium,Medium,6.79,Yes
SV500865,43,3.4,11.8,71.6,0.7,1,0.0,8.99,10,Basic,Mobile,Credit Card,True,False,False,True,Low,High,-6.83,No
SV503943,42,13.2,5.8,81.2,2.8,3,2.0,8.99,0,Family,SmartTV,Debit Card,True,False,False,True,Low,High,-30.17,No
SV501642,16,22.2,2.2,67.0,18.2,1,0.0,8.99,0,Family,Laptop,PayPal,True,True,True,True,Low,,-9.0,No
SV502483,34,8.6,19.6,50.4,11.8,3,0.0,12.99,10,Family,Mobile,PayPal,False,False,True,False,High,High,-24.62,No
SV503994,41,27.4,4.4,42.3,4.0,2,1.0,8.99,20,Basic,Laptop,Debit Card,True,False,False,False,Medium,High,-22.27,No
SV500423,18,5.6,2.7,43.7,5.5,5,0.0,8.99,10,Standard,Mobile,Credit Card,True,True,False,False,Low,Medium,11.43,Yes
SV502991,52,5.1,4.7,46.0,0.8,3,3.0,12.99,0,Standard,Mobile,PayPal,True,True,True,False,Low,Medium,0.97,No
SV501221,48,19.3,17.1,88.1,18.0,3,4.0,12.99,0,Family,Mobile,Credit Card,True,True,False,False,High,Low,18.69,Yes
SV500506,61,12.2,5.7,44.5,0.9,4,78.0,15.99,50,Standard,Laptop,PayPal,True,False,False,True,Low,High,-7.66,No
SV503860,21,14.0,22.4,49.9,2.0,1,0.0,12.99,20,Premium,SmartTV,Debit Card,True,True,True,True,High,Medium,-11.35,No
SV503563,32,15.7,2.4,26.2,0.0,1,0.0,19.99,0,Standard,Mobile,Credit Card,True,False,False,False,Low,High,8.05,Yes
SV501123,31,13.3,13.4,39.7,7.5,1,1.0,8.99,30,Basic,Mobile,Credit Card,False,True,False,True,High,High,-18.88,No
SV502512,36,27.3,6.8,21.5,5.2,2,1.0,8.99,20,Basic,Tablet,Gift Card,False,False,True,True,Medium,High,-2.35,No
SV500500,49,10.0,1.2,14.6,3.2,3,4.0,19.99,0,Basic,Tablet,Debit Card,True,False,False,True,Low,Medium,10.02,Yes
SV501108,48,14.3,13.8,62.5,25.7,3,1.0,8.99,0,Family,SmartTV,Gift Card,False,False,False,True,Medium,High,4.63,No
SV501281,16,23.5,5.0,46.8,12.3,2,2.0,12.99,30,Standard,SmartTV,PayPal,True,False,False,True,Medium,High,-18.4,No
SV500549,41,6.3,12.5,74.4,19.7,1,1.0,15.99,0,Standard,Tablet,PayPal,True,False,False,True,High,High,-17.41,No
SV500557,23,30.7,3.8,3.1,3.8,5,1.0,12.99,0,Basic,SmartTV,PayPal,True,True,True,False,Low,High,37.2,Yes
SV501601,46,25.3,9.1,27.6,8.8,1,0.0,15.99,20,Family,Laptop,PayPal,True,True,True,True,High,High,-41.72,No
SV500602,48,21.8,4.7,42.7,0.5,3,0.0,19.99,30,Standard,SmartTV,PayPal,True,True,True,True,Low,,-4.86,No
SV500442,38,5.0,3.6,34.5,15.2,3,0.0,12.99,0,Standard,Laptop,Credit Card,True,False,True,True,Low,High,-8.52,No
SV501779,50,11.3,13.6,46.0,12.5,4,2.0,12.99,20,Basic,Mobile,Debit Card,True,False,False,False,High,Medium,6.73,Yes
SV500218,32,22.0,13.4,20.2,3.1,1,1.0,19.99,50,Standard,Mobile,Credit Card,True,True,False,False,High,Low,6.17,Yes
SV502107,22,18.1,1.2,51.6,0.5,5,1.0,8.99,0,Premium,Mobile,Credit Card,False,False,True,True,Low,High,-21.5,No
SV500897,25,36.0,15.6,17.6,6.4,2,2.0,12.99,20,Basic,Laptop,Credit Card,True,False,False,False,High,High,-21.47,No
SV500736,43,2.1,4.1,,3.1,4,1.0,19.99,0,Standard,Mobile,Credit Card,True,False,False,True,Low,High,1.95,No
SV503323,43,9.6,4.6,37.6,2.8,5,3.0,8.99,0,Family,SmartTV,Credit Card,False,False,True,False,Medium,High,-0.73,No
SV502480,54,21.0,1.6,41.2,12.1,4,4.0,12.99,0,Premium,Laptop,Debit Card,True,False,True,True,Medium,Low,20.49,Yes
SV503816,33,54.1,8.3,43.6,1.9,5,1.0,12.99,30,Standard,SmartTV,Credit Card,True,True,False,False,Medium,High,-3.23,No
SV502059,22,24.3,4.4,71.0,2.4,2,0.0,12.99,0,Basic,Laptop,Credit Card,False,False,False,False,Medium,Medium,-8.94,No
SV501904,41,29.8,5.8,15.4,9.9,5,1.0,15.99,30,Basic,Mobile,Credit Card,True,False,False,False,Medium,High,-2.78,No
SV503382,55,9.4,6.3,25.9,7.8,3,1.0,15.99,0,Premium,SmartTV,PayPal,False,False,False,False,Medium,High,-7.55,No
SV501666,36,51.6,3.7,28.2,14.9,1,1.0,12.99,0,Basic,SmartTV,Debit Card,True,False,True,True,Low,High,11.45,Yes
SV503958,27,22.6,4.5,41.1,11.5,2,3.0,15.99,10,Basic,Laptop,Gift Card,True,False,False,True,Medium,Low,40.55,Yes
SV502829,61,30.7,16.6,,17.0,5,1.0,12.99,0,Basic,Mobile,Credit Card,True,True,False,False,High,Medium,-9.86,No
SV503130,41,11.0,5.7,5.5,11.2,5,1.0,8.99,30,Family,Tablet,Debit Card,True,False,False,False,Low,High,5.72,Yes
SV503341,117,26.2,15.7,45.1,3.0,2,0.0,12.99,0,Basic,Tablet,Credit Card,True,False,False,False,High,High,-26.93,No
SV502481,24,1.3,13.9,26.4,2.8,3,1.0,8.99,0,Standard,SmartTV,Credit Card,True,False,False,True,High,High,-20.33,No
SV501204,27,25.0,2.5,56.1,12.9,4,2.0,8.99,0,Basic,SmartTV,Debit Card,True,False,False,False,Medium,Low,6.24,Yes
SV501159,18,2.4,4.0,19.7,40.0,3,1.0,8.99,20,Premium,SmartTV,Credit Card,False,True,True,False,Medium,Medium,64.77,Yes
SV502290,39,15.3,0.8,22.4,1.7,2,0.0,8.99,0,Basic,Mobile,Credit Card,True,False,False,True,Low,High,-7.08,No
SV501533,21,12.2,6.1,74.1,12.0,5,1.0,12.99,20,Standard,Tablet,Gift Card,True,True,True,True,Medium,High,-9.39,No
SV500805,46,21.0,14.7,58.0,0.0,1,0.0,19.99,0,Basic,SmartTV,Debit Card,True,False,False,False,High,High,-0.19,No
SV502706,38,3.8,7.3,60.4,1.4,1,0.0,12.99,0,Standard,Laptop,PayPal,True,True,False,False,Medium,High,6.32,Yes
SV501874,22,17.8,3.6,44.6,5.1,5,1.0,12.99,20,Standard,Laptop,Gift Card,True,False,False,False,Medium,Medium,32.9,Yes
SV503275,22,35.5,10.3,17.5,17.4,2,3.0,8.99,10,Basic,Tablet,Credit Card,True,False,False,True,Medium,Low,29.41,Yes
SV500578,31,2.7,2.0,41.0,62.9,2,1.0,12.99,10,Family,SmartTV,PayPal,True,True,False,False,Low,High,15.55,Yes
SV502279,16,2.1,0.5,62.3,5.8,2,2.0,12.99,0,Family,SmartTV,Debit Card,False,True,False,True,Low,Low,43.54,Yes
SV503418,36,11.2,3.0,32.5,1.5,5,1.0,19.99,0,Premium,Mobile,Debit Card,True,False,True,False,Low,Medium,22.61,Yes
SV501362,16,40.4,4.1,17.2,17.0,2,2.0,15.99,0,Premium,Mobile,Credit Card,True,False,False,False,Medium,,-14.68,No
SV500000,37,18.1,13.7,18.9,2.0,1,1.0,8.99,20,Standard,SmartTV,Credit Card,True,False,False,True,High,Low,-14.38,No
SV503426,38,13.8,3.9,71.2,54.3,3,4.0,19.99,20,Standard,Mobile,Gift Card,True,False,True,True,Low,Medium,26.89,Yes
SV503728,37,27.3,1.9,53.4,0.5,2,0.0,8.99,30,Standard,SmartTV,Credit Card,True,False,False,True,Low,Medium,-9.88,No
SV503845,16,10.8,14.7,60.1,1.0,3,0.0,19.99,0,Basic,Mobile,Debit Card,False,True,False,True,High,,-14.84,No
SV500964,34,22.7,3.9,33.3,37.3,3,1.0,8.99,10,Standard,SmartTV,PayPal,False,False,False,True,Medium,High,17.54,Yes
SV503253,45,5.9,9.7,54.3,31.6,4,0.0,12.99,0,Basic,Laptop,Credit Card,True,True,False,True,Medium,Medium,-0.87,No
SV501011,50,25.7,2.9,23.6,2.8,4,1.0,15.99,0,Basic,Laptop,Credit Card,True,False,False,True,Medium,Medium,3.34,No
SV500247,54,11.6,7.4,35.4,7.6,3,0.0,12.99,20,Basic,Laptop,Credit Card,True,False,False,True,Medium,High,-22.68,No
SV501425,24,11.8,26.3,27.1,5.0,3,3.0,12.99,0,Basic,Mobile,Debit Card,True,True,False,True,High,Low,24.75,Yes
SV502111,39,5.1,7.0,50.4,2.6,2,2.0,15.99,0,Basic,Mobile,Debit Card,False,True,False,True,Medium,High,-15.66,No
SV503976,37,13.4,10.5,46.2,17.7,3,1.0,15.99,10,Standard,SmartTV,PayPal,True,False,True,False,Medium,High,-0.86,No
SV503407,52,4.4,3.5,58.1,8.2,2,2.0,15.99,0,Basic,Mobile,PayPal,True,False,False,False,Low,High,46.23,Yes
SV503793,42,20.3,1.5,75.4,0.2,2,2.0,8.99,0,Premium,Laptop,Credit Card,True,True,False,False,Medium,High,-23.87,No
SV501509,35,39.6,6.6,40.1,4.6,3,1.0,15.99,0,Standard,SmartTV,PayPal,True,False,False,True,Low,Medium,0.39,No
SV503515,31,10.9,3.7,39.2,3.0,1,,12.99,0,Family,Laptop,PayPal,True,False,False,False,Low,High,2.28,No
SV500650,54,6.5,17.7,47.0,24.2,2,1.0,8.99,20,Family,Laptop,Credit Card,True,False,True,False,High,High,-46.42,No
SV501967,33,43.4,9.5,60.4,1.6,1,0.0,15.99,30,Family,Laptop,Credit Card,False,False,False,False,High,High,-23.35,No
SV502046,41,25.3,0.5,50.5,11.6,4,1.0,8.99,0,Standard,Mobile,Debit Card,True,False,True,False,Low,High,5.13,Yes
SV501558,43,13.7,7.3,48.7,12.6,2,2.0,12.99,20,Basic,Tablet,Credit Card,False,False,True,False,Medium,High,16.16,Yes
SV503800,30,11.2,2.4,43.0,9.2,5,2.0,15.99,30,Basic,Mobile,Credit Card,True,True,False,False,Low,High,13.84,Yes
SV500175,36,6.8,8.1,39.9,14.6,4,0.0,15.99,0,Standard,Mobile,Debit Card,True,False,False,False,Medium,High,-4.13,No
SV500278,47,16.6,2.4,41.1,2.0,4,0.0,8.99,0,Basic,Mobile,PayPal,False,False,True,True,Low,Medium,33.21,Yes
SV501135,48,5.4,14.3,41.1,19.6,4,1.0,15.99,20,Premium,Mobile,Credit Card,True,False,True,True,High,High,-22.76,No
SV503552,45,16.2,21.9,37.5,5.4,3,2.0,12.99,0,Standard,SmartTV,PayPal,True,False,True,False,High,High,-21.88,No
SV502484,33,6.1,11.6,56.1,6.8,4,0.0,12.99,0,Standard,Mobile,PayPal,True,False,False,True,High,High,-12.44,No
SV502430,17,7.5,5.4,78.3,7.5,4,2.0,12.99,10,Basic,Laptop,PayPal,True,False,False,True,Medium,Medium,-16.77,No
SV502529,28,8.0,1.9,41.9,1.8,1,1.0,8.99,20,Standard,SmartTV,Credit Card,True,False,False,True,Medium,High,-19.66,No
SV503519,41,25.5,3.5,90.9,0.1,1,3.0,15.99,0,Standard,Mobile,Credit Card,True,False,False,True,Low,High,-7.7,No
SV500691,31,46.7,24.9,66.5,3.5,2,1.0,8.99,10,Standard,SmartTV,Debit Card,False,False,False,True,High,High,-36.01,No
SV503961,49,9.1,10.6,53.8,4.6,3,1.0,19.99,10,Family,Mobile,Credit Card,True,True,False,True,High,High,-11.0,No
SV500416,46,22.8,5.9,55.9,8.2,5,1.0,19.99,30,Standard,SmartTV,Credit Card,True,True,False,False,Medium,Medium,23.2,Yes
SV502889,30,20.7,6.8,90.8,23.2,5,0.0,15.99,10,Basic,SmartTV,Credit Card,False,True,False,True,Medium,High,3.92,No
SV500217,49,14.4,9.8,53.8,3.0,3,1.0,19.99,0,Standard,SmartTV,Credit Card,True,False,True,False,High,High,1.02,No
SV502488,49,2.9,5.5,27.8,15.5,4,1.0,19.99,0,Premium,Laptop,Credit Card,True,False,False,True,Medium,High,0.02,No
SV501971,31,12.8,3.2,87.0,10.9,1,2.0,15.99,0,Standard,Mobile,Credit Card,True,False,False,True,Low,Medium,-1.97,No
SV503405,20,30.6,14.7,50.4,6.6,2,2.0,19.99,0,Basic,Laptop,PayPal,True,True,False,False,High,Medium,9.09,Yes
SV503111,47,7.9,4.2,38.1,10.6,4,1.0,8.99,0,Standard,Laptop,PayPal,True,False,True,False,Medium,High,-25.07,No
SV500903,51,32.3,4.0,33.9,7.9,4,1.0,8.99,30,Standard,Mobile,Credit Card,False,True,False,False,Low,Medium,-1.52,No
SV502925,44,7.9,3.8,65.2,33.7,1,0.0,12.99,0,Standard,Mobile,Debit Card,True,True,False,True,Medium,High,-8.38,No
SV500912,40,9.4,10.6,38.7,4.5,3,1.0,19.99,0,Standard,Mobile,Debit Card,True,False,False,True,Medium,High,-7.25,No
SV503469,44,15.6,14.3,48.6,15.1,5,0.0,8.99,0,Premium,Tablet,Credit Card,True,False,True,True,High,High,-31.16,No
SV500727,42,19.1,4.8,16.0,4.0,5,1.0,12.99,10,Standard,SmartTV,Debit Card,True,False,False,False,Medium,High,-6.33,No
SV503755,29,22.4,3.9,39.0,5.9,5,1.0,15.99,20,Premium,Tablet,PayPal,True,False,False,True,Medium,High,-0.58,No
SV503079,46,22.0,6.2,83.3,5.7,2,3.0,19.99,0,Premium,Mobile,PayPal,True,False,False,False,Medium,Low,30.08,Yes
SV502825,33,14.0,2.7,19.0,7.0,4,1.0,8.99,0,Standard,SmartTV,PayPal,True,False,False,False,High,High,-27.63,No
SV502155,41,17.9,10.9,38.1,1.1,5,0.0,12.99,0,Premium,Mobile,Credit Card,True,False,True,True,Medium,High,-2.0,No
SV500449,38,20.7,0.8,66.4,4.1,2,2.0,15.99,0,Standard,SmartTV,Debit Card,False,False,False,True,Medium,Medium,20.31,Yes
SV501395,54,2.4,5.5,56.3,29.8,3,1.0,19.99,0,Premium,Tablet,PayPal,True,True,False,True,Medium,High,-15.24,No
SV500376,32,26.6,6.9,60.2,9.7,3,1.0,8.99,10,Standard,Mobile,Gift Card,True,False,False,False,High,High,-30.47,No
SV503142,31,14.6,3.0,45.3,7.0,4,1.0,19.99,10,Premium,Tablet,Gift Card,False,False,False,True,Medium,High,-6.86,No
SV501752,27,7.7,1.5,65.5,6.3,2,1.0,15.99,10,Standard,Laptop,Debit Card,True,True,True,False,Low,Medium,19.91,Yes
SV503966,23,17.9,8.9,12.4,3.8,5,0.0,8.99,0,Basic,Mobile,Credit Card,False,True,False,True,Medium,High,-10.59,No
SV500433,16,53.3,10.3,40.6,0.1,1,2.0,8.99,30,Basic,SmartTV,Gift Card,True,True,False,True,Medium,High,9.41,Yes
SV500952,39,19.7,5.7,10.2,9.3,2,0.0,15.99,0,Basic,Laptop,Credit Card,True,True,False,True,Medium,High,-19.9,No
SV500371,49,19.1,9.7,75.3,8.8,5,0.0,15.99,0,Basic,SmartTV,PayPal,True,True,False,True,Medium,Medium,0.28,No
SV503277,16,18.8,10.1,37.7,4.3,3,1.0,12.99,0,Basic,Mobile,Credit Card,True,False,False,False,Medium,High,0.01,No
SV502396,29,49.3,1.3,26.9,3.7,1,1.0,8.99,0,Family,Laptop,Debit Card,False,False,False,False,Low,Medium,1.27,No
SV501421,32,37.5,10.6,29.4,0.8,3,4.0,8.99,20,Basic,Mobile,Credit Card,True,True,False,False,Medium,Low,12.58,Yes
SV500700,46,12.1,7.9,36.4,3.8,1,0.0,12.99,0,Premium,Mobile,Credit Card,False,True,False,False,Medium,High,-17.55,No
SV502867,51,2.0,0.7,58.1,2.4,2,0.0,15.99,0,Standard,Mobile,Credit Card,True,False,True,True,Low,High,36.36,Yes
SV500644,30,8.6,7.2,30.7,4.9,3,0.0,19.99,0,Family,Laptop,Debit Card,True,False,True,False,Medium,High,-7.2,No
SV501457,35,15.6,2.3,45.9,22.4,3,0.0,8.99,10,Standard,SmartTV,PayPal,False,False,True,True,Low,High,16.83,Yes
SV500665,16,25.7,2.6,24.1,31.8,5,0.0,8.99,0,Basic,Laptop,PayPal,True,True,False,False,Medium,High,-5.56,No
SV501503,38,7.8,7.1,52.4,2.6,4,2.0,8.99,0,Premium,Mobile,Debit Card,True,False,False,True,Medium,Low,-32.06,No
SV501427,44,11.8,1.6,78.2,1.6,1,0.0,12.99,30,Standard,Mobile,Debit Card,False,False,False,True,Low,High,-2.35,No
SV501632,36,20.4,5.7,35.2,2.4,5,0.0,8.99,20,Basic,SmartTV,Credit Card,True,True,False,False,Medium,Medium,2.35,No
SV502420,16,5.0,8.4,51.8,10.9,2,1.0,12.99,0,Standard,SmartTV,Credit Card,True,False,False,False,High,High,-34.62,No
SV501480,39,12.7,8.4,47.3,4.3,3,0.0,15.99,0,Standard,Laptop,Debit Card,True,False,True,True,Medium,High,-3.45,No
SV501164,23,6.6,3.1,52.9,2.7,3,1.0,8.99,0,Family,SmartTV,Debit Card,True,True,True,False,Low,Medium,7.16,Yes
SV500794,16,3.2,6.1,35.5,4.5,1,1.0,19.99,0,Basic,Laptop,Credit Card,True,False,False,False,Low,High,18.9,Yes
SV503591,49,4.5,0.6,35.2,21.3,2,0.0,8.99,0,Premium,Mobile,Credit Card,True,False,False,True,Low,High,36.82,Yes
SV500246,22,5.8,4.1,37.0,2.1,1,0.0,12.99,0,Family,Mobile,PayPal,False,False,False,True,Low,High,-1.3,No
SV503815,26,8.0,3.5,55.5,8.5,2,1.0,19.99,0,Family,SmartTV,Credit Card,True,True,False,True,Medium,High,-9.39,No
SV500734,37,46.1,2.1,46.4,1.3,3,0.0,8.99,20,Family,Laptop,Debit Card,False,False,True,False,Low,High,-3.72,No
SV500505,28,15.6,15.6,39.1,11.2,2,1.0,12.99,0,Standard,SmartTV,Credit Card,True,False,True,True,High,High,-19.35,No
SV502440,35,7.0,21.9,26.2,1.1,3,0.0,8.99,10,Basic,Mobile,Credit Card,False,False,False,False,High,High,-18.69,No
SV501189,32,42.6,3.4,36.5,13.1,3,0.0,15.99,30,Family,SmartTV,PayPal,True,False,False,True,Medium,High,-21.71,No
SV503372,18,2.9,7.8,52.1,13.2,2,0.0,19.99,0,Standard,Mobile,Credit Card,False,False,False,True,Medium,High,1.2,No
SV503443,30,23.6,6.2,18.9,0.5,2,1.0,15.99,20,Basic,SmartTV,Credit Card,True,False,False,True,Medium,High,-13.06,No
SV501614,27,22.2,2.2,63.5,0.8,5,1.0,19.99,0,Family,Mobile,Credit Card,False,False,False,False,Medium,Medium,22.34,Yes
SV500532,29,31.7,4.3,39.2,6.3,1,0.0,8.99,0,Basic,SmartTV,Credit Card,False,False,False,True,Medium,High,-15.02,No
SV500932,47,22.6,6.0,44.1,10.1,2,1.0,12.99,0,Family,SmartTV,Debit Card,True,False,False,True,Low,Medium,14.4,Yes
SV500108,43,15.6,7.9,49.0,0.4,1,1.0,19.99,0,Premium,Mobile,Credit Card,True,False,False,False,Medium,High,-6.67,No
SV501867,41,20.7,3.7,60.6,4.9,5,1.0,15.99,0,Premium,SmartTV,Credit Card,True,False,False,False,Medium,High,-6.95,No
SV500949,16,32.4,7.9,86.7,1.5,4,2.0,8.99,20,Standard,Mobile,Credit Card,False,False,False,False,Medium,Medium,3.03,No
SV502413,18,31.8,4.3,76.1,4.8,4,2.0,8.99,0,Standard,Mobile,PayPal,True,True,False,True,Medium,High,-12.36,No
SV502948,42,17.9,5.5,65.4,2.6,2,1.0,12.99,0,Family,Mobile,Debit Card,False,True,False,False,Medium,High,-9.08,No
SV503205,30,18.4,2.0,36.5,2.9,2,1.0,8.99,0,Family,Mobile,Credit Card,True,True,True,False,Low,High,5.76,Yes
SV502223,25,4.2,6.7,56.5,4.4,5,2.0,8.99,20,Family,Laptop,Debit Card,True,False,False,False,Low,High,-7.42,No
SV502974,35,26.3,1.2,62.4,20.7,3,0.0,12.99,50,Standard,Laptop,PayPal,True,False,True,False,Low,High,19.38,Yes
SV503957,45,20.3,9.6,69.4,8.5,1,0.0,12.99,0,Standard,Mobile,Credit Card,False,False,False,True,Medium,,-10.93,No
SV500543,32,34.5,8.8,43.8,3.5,4,3.0,15.99,0,Standard,Mobile,PayPal,True,False,False,False,High,Medium,-6.56,No
SV501765,32,20.9,19.1,46.5,4.0,1,0.0,12.99,0,Standard,Mobile,PayPal,True,True,True,True,High,High,-15.83,No
SV502494,46,41.3,2.8,53.4,1.6,2,1.0,15.99,0,Premium,SmartTV,PayPal,True,True,True,False,Low,High,0.39,No
SV502934,26,14.3,14.1,21.3,15.4,4,1.0,15.99,0,Basic,SmartTV,Credit Card,False,True,False,True,High,High,-24.45,No
SV500259,19,7.9,20.6,51.1,15.8,4,4.0,8.99,0,Basic,Laptop,Credit Card,True,False,True,True,High,Low,13.95,Yes
SV501514,16,39.9,17.8,33.7,5.3,3,0.0,8.99,10,Premium,Laptop,Credit Card,False,False,False,True,High,,-25.79,No
SV501778,22,9.0,4.0,,5.3,2,1.0,15.99,0,Basic,Laptop,Debit Card,True,False,False,True,Low,High,-1.23,No
SV501862,50,6.3,1.3,41.6,20.9,4,1.0,19.99,0,Basic,Laptop,PayPal,True,False,False,False,Low,High,-2.86,No
SV501295,43,13.4,9.3,20.1,16.3,1,0.0,8.99,30,Family,Mobile,PayPal,False,False,True,True,Medium,High,-23.27,No
SV500927,39,14.6,5.9,52.1,0.1,5,2.0,19.99,0,Family,Mobile,Credit Card,False,True,False,True,Medium,High,-0.94,No
SV500612,18,25.3,2.3,69.4,7.9,3,1.0,12.99,0,Standard,Tablet,Debit Card,True,False,False,False,Medium,High,-1.14,No
SV502631,23,17.4,6.3,11.5,2.4,3,0.0,19.99,0,Basic,SmartTV,PayPal,True,False,False,False,Medium,High,-2.8,No
SV501231,22,14.7,3.3,69.3,2.6,4,1.0,8.99,0,Standard,SmartTV,Credit Card,True,True,True,False,Medium,High,1.68,No
SV500219,26,17.2,10.4,25.3,13.8,1,0.0,8.99,50,Premium,Mobile,Debit Card,True,False,False,True,High,High,-23.79,No
SV503129,38,17.1,4.1,69.1,15.8,2,0.0,8.99,0,Family,Mobile,Credit Card,True,False,False,False,Low,High,-8.2,No
SV500485,32,23.2,10.0,,15.7,4,0.0,8.99,30,Basic,Mobile,Credit Card,True,True,True,False,Medium,High,2.43,No
SV502316,31,15.4,10.0,53.9,6.2,1,0.0,19.99,20,Premium,Mobile,Credit Card,True,False,False,True,Medium,High,-21.59,No
SV502164,41,28.9,14.4,61.4,17.2,4,0.0,8.99,20,Basic,Laptop,PayPal,True,False,False,True,Medium,High,-17.95,No
SV503521,34,38.5,0.8,3.4,2.5,3,0.0,12.99,0,Basic,SmartTV,PayPal,True,False,False,False,Low,High,12.85,Yes
SV502992,33,12.3,5.7,33.8,1.3,2,2.0,12.99,0,Standard,Laptop,Gift Card,True,False,False,True,Medium,High,-2.25,No
SV500258,33,13.1,3.6,70.5,1.7,5,1.0,8.99,0,Basic,SmartTV,Credit Card,True,False,False,True,Medium,High,-11.96,No
SV503842,37,9.6,4.2,36.9,49.1,4,2.0,15.99,20,Basic,Laptop,PayPal,True,True,False,False,Medium,Medium,8.2,Yes
SV500386,39,6.2,10.8,,1.2,1,3.0,15.99,10,Standard,Mobile,PayPal,True,False,True,False,Medium,Medium,4.38,No
SV500847,43,17.9,12.3,25.6,4.8,5,0.0,8.99,30,Basic,Laptop,PayPal,True,False,False,True,High,High,-18.51,No
SV502573,36,28.5,2.9,57.3,0.1,4,2.0,15.99,0,Standard,Mobile,Credit Card,True,False,True,False,Low,High,-5.79,No
SV503233,100,9.5,4.4,21.7,5.8,2,0.0,8.99,0,Standard,Mobile,Credit Card,True,False,False,True,Medium,High,-2.9,No
SV503612,28,32.9,3.6,50.0,17.5,2,2.0,15.99,20,Standard,Mobile,Debit Card,True,False,False,True,Medium,High,-19.56,No
SV503101,28,25.5,5.1,95.4,2.8,3,1.0,15.99,0,Basic,Mobile,Gift Card,False,False,True,True,Medium,High,11.94,Yes
SV502861,41,45.6,7.3,32.6,2.2,4,2.0,12.99,20,Family,SmartTV,Debit Card,True,False,True,False,Medium,Medium,-2.55,No
SV501623,47,20.5,5.3,31.5,11.3,2,1.0,12.99,0,Premium,Tablet,Debit Card,False,False,False,True,Low,Medium,-5.06,No
SV501001,26,17.2,3.2,74.9,24.2,3,1.0,12.99,0,Standard,SmartTV,PayPal,True,True,False,False,Medium,High,-3.59,No
SV500209,30,13.2,20.1,36.0,2.0,2,2.0,12.99,0,Standard,Mobile,Gift Card,True,False,True,False,High,Medium,-0.15,No
