Date,Ticker,Asset_Type,Sector,Market_Cap_Tier,Open,High,Low,Close,Volume
2023-08-01,ETH-USD,Crypto,Cryptocurrency,N/A,910.2,935.11,837.94,861.51,2851244
2023-08-02,ETH-USD,Crypto,Cryptocurrency,N/A,853.62,868.04,832.58,846.88,2760215
2023-08-03,ETH-USD,Crypto,Cryptocurrency,N/A,838.59,860.36,782.98,803.84,6058712
2023-08-04,ETH-USD,Crypto,Cryptocurrency,N/A,809.27,823.69,762.72,776.55,7524720
2023-08-05,ETH-USD,Crypto,Cryptocurrency,N/A,773.17,807.22,760.4,794.11,4661389
2023-08-06,ETH-USD,Crypto,Cryptocurrency,N/A,787.46,802.07,757.82,772.14,2443742
2023-08-07,ETH-USD,Crypto,Cryptocurrency,N/A,767.27,783.08,747.9,763.64,2636815
2023-08-08,ETH-USD,Crypto,Cryptocurrency,N/A,768.88,786.69,700.3,716.91,3559950
2023-08-09,ETH-USD,Crypto,Cryptocurrency,N/A,712.48,741.08,694.38,722.72,4033003
2023-08-10,ETH-USD,Crypto,Cryptocurrency,N/A,721.89,725.9,717.99,722.0,2016387
2023-08-11,ETH-USD,Crypto,Cryptocurrency,N/A,722.1,734.53,690.06,702.15,4854251
2023-08-12,ETH-USD,Crypto,Cryptocurrency,N/A,688.93,711.75,674.83,697.47,3551567
2023-08-13,ETH-USD,Crypto,Cryptocurrency,N/A,687.4,727.8,663.09,702.94,1484364
2023-08-14,ETH-USD,Crypto,Cryptocurrency,N/A,705.26,715.89,671.04,681.31,2116428
2023-08-15,ETH-USD,Crypto,Cryptocurrency,N/A,676.38,693.18,627.45,643.42,2666843
2023-08-16,ETH-USD,Crypto,Cryptocurrency,N/A,650.1,715.59,627.15,691.19,3374560
2023-08-17,ETH-USD,Crypto,Cryptocurrency,N/A,697.75,706.99,665.78,674.72,8630263
2023-08-18,ETH-USD,Crypto,Cryptocurrency,N/A,679.48,697.59,654.73,672.66,3878692
2023-08-19,ETH-USD,Crypto,Cryptocurrency,N/A,684.67,712.49,672.86,700.4,2221164
2023-08-20,ETH-USD,Crypto,Cryptocurrency,N/A,699.83,820.84,686.12,805.07,3793316
2023-08-21,ETH-USD,Crypto,Cryptocurrency,N/A,810.2,824.17,754.01,767.25,2835904
2023-08-22,ETH-USD,Crypto,Cryptocurrency,N/A,762.85,795.41,749.26,781.49,3982321
2023-08-23,ETH-USD,Crypto,Cryptocurrency,N/A,800.3,836.25,726.47,760.64,4762691
2023-08-24,ETH-USD,Crypto,Cryptocurrency,N/A,775.45,798.86,722.78,745.27,6345343
2023-08-25,ETH-USD,Crypto,Cryptocurrency,N/A,745.36,769.36,701.68,725.03,3437571
2023-08-26,ETH-USD,Crypto,Cryptocurrency,N/A,727.78,747.73,675.17,694.2,7825228
2023-08-27,ETH-USD,Crypto,Cryptocurrency,N/A,703.46,711.16,686.0,693.59,5260101
2023-08-28,ETH-USD,Crypto,Cryptocurrency,N/A,692.58,711.05,637.6,655.06,2417435
2023-08-29,ETH-USD,Crypto,Cryptocurrency,N/A,650.84,702.12,630.03,680.37,10500379
2023-08-30,ETH-USD,Crypto,Cryptocurrency,N/A,686.2,697.77,670.84,682.34,3979429
2023-08-31,ETH-USD,Crypto,Cryptocurrency,N/A,682.87,715.88,661.61,694.26,2287208
2023-09-01,ETH-USD,Crypto,Cryptocurrency,N/A,695.51,715.74,662.33,682.17,7904918
2023-09-02,ETH-USD,Crypto,Cryptocurrency,N/A,676.59,702.36,647.27,672.91,9942370
2023-09-03,ETH-USD,Crypto,Cryptocurrency,N/A,661.56,694.85,648.15,681.05,3345861
2023-09-04,ETH-USD,Crypto,Cryptocurrency,N/A,682.62,692.82,641.38,651.1,2617185
2023-09-05,ETH-USD,Crypto,Cryptocurrency,N/A,656.89,670.49,629.18,642.49,3123319
2023-09-06,ETH-USD,Crypto,Cryptocurrency,N/A,641.07,663.39,599.98,621.63,4998747
2023-09-07,ETH-USD,Crypto,Cryptocurrency,N/A,630.39,636.19,595.19,600.71,6306922
2023-09-08,ETH-USD,Crypto,Cryptocurrency,N/A,596.56,600.93,549.32,553.37,4411682
2023-09-09,ETH-USD,Crypto,Cryptocurrency,N/A,547.64,597.83,534.36,583.67,3606446
2023-09-10,ETH-USD,Crypto,Cryptocurrency,N/A,583.29,595.0,557.16,568.57,7191273
2023-09-11,ETH-USD,Crypto,Cryptocurrency,N/A,568.11,609.64,554.7,595.58,2927706
2023-09-12,ETH-USD,Crypto,Cryptocurrency,N/A,600.08,640.81,581.49,621.56,5812774
2023-09-13,ETH-USD,Crypto,Cryptocurrency,N/A,616.83,628.68,580.03,591.39,2939293
2023-09-14,ETH-USD,Crypto,Cryptocurrency,N/A,599.33,604.64,562.06,567.07,4126968
2023-09-15,ETH-USD,Crypto,Cryptocurrency,N/A,578.02,652.35,555.13,627.5,3333221
2023-09-16,ETH-USD,Crypto,Cryptocurrency,N/A,627.26,683.22,617.39,672.64,3278965
2023-09-17,ETH-USD,Crypto,Cryptocurrency,N/A,680.89,691.27,662.06,672.31,2789379
2023-09-18,ETH-USD,Crypto,Cryptocurrency,N/A,665.33,701.53,643.9,679.63,6816627
2023-09-19,ETH-USD,Crypto,Cryptocurrency,N/A,686.8,700.91,649.87,663.5,2359090
2023-09-20,ETH-USD,Crypto,Cryptocurrency,N/A,670.32,690.92,654.86,675.35,2361871
2023-09-21,ETH-USD,Crypto,Cryptocurrency,N/A,681.07,699.7,639.12,657.09,9956567
2023-09-22,ETH-USD,Crypto,Cryptocurrency,N/A,656.99,678.05,587.68,607.15,5672129
2023-09-23,ETH-USD,Crypto,Cryptocurrency,N/A,589.54,601.88,564.8,576.87,1033500
2023-09-24,ETH-USD,Crypto,Cryptocurrency,N/A,573.24,598.28,552.9,577.78,2639079
2023-09-25,ETH-USD,Crypto,Cryptocurrency,N/A,574.23,578.12,549.34,553.09,1339067
2023-09-26,ETH-USD,Crypto,Cryptocurrency,N/A,547.78,568.33,531.61,552.04,2152232
2023-09-27,ETH-USD,Crypto,Cryptocurrency,N/A,552.7,562.08,520.64,529.62,703698
2023-09-28,ETH-USD,Crypto,Cryptocurrency,N/A,527.45,545.55,496.34,513.98,3262184
2023-09-29,ETH-USD,Crypto,Cryptocurrency,N/A,509.82,545.0,497.25,531.88,1938042
2023-09-30,ETH-USD,Crypto,Cryptocurrency,N/A,526.35,547.29,516.74,537.47,3491501
2023-10-01,ETH-USD,Crypto,Cryptocurrency,N/A,533.69,553.12,518.35,537.66,1533959
2023-10-02,ETH-USD,Crypto,Cryptocurrency,N/A,543.58,573.97,526.96,556.95,3615691
2023-10-03,ETH-USD,Crypto,Cryptocurrency,N/A,553.33,584.21,537.51,567.97,2808480
2023-10-04,ETH-USD,Crypto,Cryptocurrency,N/A,565.1,610.91,556.36,601.6,7141594
2023-10-05,ETH-USD,Crypto,Cryptocurrency,N/A,598.91,610.74,579.59,591.27,6882040
2023-10-06,ETH-USD,Crypto,Cryptocurrency,N/A,593.24,607.2,568.13,581.81,5068948
2023-10-07,ETH-USD,Crypto,Cryptocurrency,N/A,584.42,598.0,540.4,553.25,2905471
2023-10-08,ETH-USD,Crypto,Cryptocurrency,N/A,536.72,560.44,520.92,544.41,9340805
2023-10-09,ETH-USD,Crypto,Cryptocurrency,N/A,549.87,570.22,545.62,565.84,1527026
2023-10-10,ETH-USD,Crypto,Cryptocurrency,N/A,573.82,611.51,558.8,595.91,1705304
2023-10-11,ETH-USD,Crypto,Cryptocurrency,N/A,589.77,632.43,577.22,619.26,3268306
2023-10-12,ETH-USD,Crypto,Cryptocurrency,N/A,613.35,623.76,567.76,577.57,10432089
2023-10-13,ETH-USD,Crypto,Cryptocurrency,N/A,575.01,613.79,564.82,603.1,3059205
2023-10-14,ETH-USD,Crypto,Cryptocurrency,N/A,598.62,611.71,549.24,561.52,3113279
2023-10-15,ETH-USD,Crypto,Cryptocurrency,N/A,562.75,584.84,560.09,582.1,1604686
2023-10-16,ETH-USD,Crypto,Cryptocurrency,N/A,570.98,584.54,560.67,574.17,5435296
2023-10-17,ETH-USD,Crypto,Cryptocurrency,N/A,567.87,600.52,558.4,590.66,5440597
2023-10-18,ETH-USD,Crypto,Cryptocurrency,N/A,599.59,616.22,545.42,560.98,5119297
2023-10-19,ETH-USD,Crypto,Cryptocurrency,N/A,555.86,597.93,546.29,587.8,2468863
2023-10-20,ETH-USD,Crypto,Cryptocurrency,N/A,594.97,607.98,543.22,555.36,2396327
2023-10-21,ETH-USD,Crypto,Cryptocurrency,N/A,557.3,577.17,522.07,541.37,1834598
2023-10-22,ETH-USD,Crypto,Cryptocurrency,N/A,531.76,548.44,504.62,520.96,3622844
2023-10-23,ETH-USD,Crypto,Cryptocurrency,N/A,524.2,540.26,471.73,486.64,2021334
2023-10-24,ETH-USD,Crypto,Cryptocurrency,N/A,486.08,498.41,476.54,488.81,1885680
2023-10-25,ETH-USD,Crypto,Cryptocurrency,N/A,486.63,539.72,473.09,525.12,2792079
2023-10-26,ETH-USD,Crypto,Cryptocurrency,N/A,526.38,596.17,514.95,583.5,2670938
2023-10-27,ETH-USD,Crypto,Cryptocurrency,N/A,586.22,599.13,573.26,586.16,2608009
2023-10-28,ETH-USD,Crypto,Cryptocurrency,N/A,590.23,629.29,574.43,612.88,4348665
2023-10-29,ETH-USD,Crypto,Cryptocurrency,N/A,619.97,631.67,607.27,618.95,3529134
2023-10-30,ETH-USD,Crypto,Cryptocurrency,N/A,621.43,653.94,599.5,631.65,3030071
2023-10-31,ETH-USD,Crypto,Cryptocurrency,N/A,623.13,637.59,609.23,623.69,3742013
2023-11-01,ETH-USD,Crypto,Cryptocurrency,N/A,620.79,646.81,603.15,628.94,2104311
2023-11-02,ETH-USD,Crypto,Cryptocurrency,N/A,647.11,669.75,620.34,642.83,3686784
2023-11-03,ETH-USD,Crypto,Cryptocurrency,N/A,647.4,667.89,608.95,628.86,3747824
2023-11-04,ETH-USD,Crypto,Cryptocurrency,N/A,643.48,651.52,619.57,627.41,1580345
2023-11-05,ETH-USD,Crypto,Cryptocurrency,N/A,636.0,653.2,609.49,626.43,5669030
2023-11-06,ETH-USD,Crypto,Cryptocurrency,N/A,627.92,667.14,608.93,647.56,2231071
2023-11-07,ETH-USD,Crypto,Cryptocurrency,N/A,649.48,669.33,602.49,621.48,3629019
2023-11-08,ETH-USD,Crypto,Cryptocurrency,N/A,621.26,630.46,611.49,620.68,6024842
2023-11-09,ETH-USD,Crypto,Cryptocurrency,N/A,610.1,681.87,598.87,669.56,5384142
2023-11-10,ETH-USD,Crypto,Cryptocurrency,N/A,669.67,723.38,648.67,701.38,3534220
2023-11-11,ETH-USD,Crypto,Cryptocurrency,N/A,709.71,753.08,697.24,740.07,2822951
2023-11-12,ETH-USD,Crypto,Cryptocurrency,N/A,735.72,757.05,720.12,741.33,5472705
2023-11-13,ETH-USD,Crypto,Cryptocurrency,N/A,744.33,778.27,717.58,751.28,4909767
2023-11-14,ETH-USD,Crypto,Cryptocurrency,N/A,757.56,800.13,740.0,782.01,2510851
2023-11-15,ETH-USD,Crypto,Cryptocurrency,N/A,775.02,846.86,761.19,832.01,2275309
2023-11-16,ETH-USD,Crypto,Cryptocurrency,N/A,828.33,842.13,758.37,771.22,1198529
2023-11-17,ETH-USD,Crypto,Cryptocurrency,N/A,763.51,783.49,713.76,732.94,3715505
2023-11-18,ETH-USD,Crypto,Cryptocurrency,N/A,727.03,782.28,717.51,772.17,3218701
2023-11-19,ETH-USD,Crypto,Cryptocurrency,N/A,762.42,780.91,745.94,764.39,6018880
2023-11-20,ETH-USD,Crypto,Cryptocurrency,N/A,757.63,777.46,725.55,745.04,4116626
2023-11-21,ETH-USD,Crypto,Cryptocurrency,N/A,755.42,780.92,685.81,709.77,6800059
2023-11-22,ETH-USD,Crypto,Cryptocurrency,N/A,703.4,723.65,674.97,694.99,2439518
2023-11-23,ETH-USD,Crypto,Cryptocurrency,N/A,695.85,708.34,646.43,658.24,5982453
2023-11-24,ETH-USD,Crypto,Cryptocurrency,N/A,655.0,738.55,633.51,715.09,2674014
2023-11-25,ETH-USD,Crypto,Cryptocurrency,N/A,723.36,738.7,699.82,714.98,5026972
2023-11-26,ETH-USD,Crypto,Cryptocurrency,N/A,724.18,734.21,703.99,713.88,1620018
2023-11-27,ETH-USD,Crypto,Cryptocurrency,N/A,719.94,747.33,703.95,731.09,3840129
2023-11-28,ETH-USD,Crypto,Cryptocurrency,N/A,733.29,786.28,707.74,759.8,1296301
2023-11-29,ETH-USD,Crypto,Cryptocurrency,N/A,758.08,808.74,739.24,789.13,3002447
2023-11-30,ETH-USD,Crypto,Cryptocurrency,N/A,779.89,843.18,761.45,823.7,4266895
2023-12-01,ETH-USD,Crypto,Cryptocurrency,N/A,839.41,869.97,774.87,804.15,2702812
2023-12-02,ETH-USD,Crypto,Cryptocurrency,N/A,798.15,807.98,785.59,795.38,1981004
2023-12-03,ETH-USD,Crypto,Cryptocurrency,N/A,800.56,831.41,789.79,820.36,5124912
2023-12-04,ETH-USD,Crypto,Cryptocurrency,N/A,828.9,837.9,795.41,804.15,3171676
2023-12-05,ETH-USD,Crypto,Cryptocurrency,N/A,799.76,825.88,778.59,804.58,2694759
2023-12-06,ETH-USD,Crypto,Cryptocurrency,N/A,812.77,838.21,792.57,817.87,3504203
2023-12-07,ETH-USD,Crypto,Cryptocurrency,N/A,824.01,874.2,794.62,844.1,13088421
2023-12-08,ETH-USD,Crypto,Cryptocurrency,N/A,858.41,880.27,767.72,787.78,6116057
2023-12-09,ETH-USD,Crypto,Cryptocurrency,N/A,784.15,827.32,768.17,810.79,6084406
2023-12-10,ETH-USD,Crypto,Cryptocurrency,N/A,800.56,822.93,781.69,803.98,4255965
2023-12-11,ETH-USD,Crypto,Cryptocurrency,N/A,799.99,847.48,780.41,827.23,3726717
2023-12-12,ETH-USD,Crypto,Cryptocurrency,N/A,828.93,862.38,820.28,853.48,1007115
2023-12-13,ETH-USD,Crypto,Cryptocurrency,N/A,853.97,950.54,815.68,909.76,2536720
2023-12-14,ETH-USD,Crypto,Cryptocurrency,N/A,906.24,986.64,881.2,960.11,2712851
2023-12-15,ETH-USD,Crypto,Cryptocurrency,N/A,942.12,1038.5,918.37,1012.97,1344766
2023-12-16,ETH-USD,Crypto,Cryptocurrency,N/A,1017.65,1103.28,988.76,1072.83,1936721
2023-12-17,ETH-USD,Crypto,Cryptocurrency,N/A,1093.6,1125.45,1054.34,1085.97,1284906
2023-12-18,ETH-USD,Crypto,Cryptocurrency,N/A,1090.92,1115.41,1063.71,1088.14,3350969
2023-12-19,ETH-USD,Crypto,Cryptocurrency,N/A,1094.65,1147.86,1074.29,1126.9,5105882
2023-12-20,ETH-USD,Crypto,Cryptocurrency,N/A,1133.24,1193.41,1101.21,1160.61,6006596
2023-12-21,ETH-USD,Crypto,Cryptocurrency,N/A,1165.14,1196.11,1116.96,1147.46,4236262
2023-12-22,ETH-USD,Crypto,Cryptocurrency,N/A,1157.95,1186.76,1138.04,1166.7,2088829
2023-12-23,ETH-USD,Crypto,Cryptocurrency,N/A,1171.23,1211.87,1125.5,1165.95,1330488
2023-12-24,ETH-USD,Crypto,Cryptocurrency,N/A,1162.38,1192.43,1099.17,1128.35,1428288
2023-12-25,ETH-USD,Crypto,Cryptocurrency,N/A,1119.53,1222.64,1086.75,1187.85,1834763
2023-12-26,ETH-USD,Crypto,Cryptocurrency,N/A,1184.95,1232.39,1144.09,1191.31,2240615
2023-12-27,ETH-USD,Crypto,Cryptocurrency,N/A,1194.98,1322.68,1166.63,1292.03,3161275
2023-12-28,ETH-USD,Crypto,Cryptocurrency,N/A,1288.02,1321.56,1181.46,1213.05,2071310
2023-12-29,ETH-USD,Crypto,Cryptocurrency,N/A,1216.79,1253.19,1152.17,1187.7,4104499
2023-12-30,ETH-USD,Crypto,Cryptocurrency,N/A,1192.82,1214.13,1168.84,1190.1,3014563
2023-12-31,ETH-USD,Crypto,Cryptocurrency,N/A,1199.83,1275.22,1171.06,1245.36,3443900
2023-01-02,JPM,Stock,Financials,Large-Cap,135.4,135.86,134.58,135.04,2523516
2023-01-03,JPM,Stock,Financials,Large-Cap,135.25,137.8,133.77,136.31,4254943
2023-01-04,JPM,Stock,Financials,Large-Cap,136.56,137.54,132.45,133.41,1910838
2023-01-05,JPM,Stock,Financials,Large-Cap,133.14,133.87,128.18,128.89,4646236
2023-01-06,JPM,Stock,Financials,Large-Cap,127.84,128.78,126.92,127.86,4067617
2023-01-09,JPM,Stock,Financials,Large-Cap,128.39,129.48,124.49,125.56,2850425
2023-01-10,JPM,Stock,Financials,Large-Cap,125.33,126.24,123.73,124.63,2180551
2023-01-11,JPM,Stock,Financials,Large-Cap,124.22,124.69,123.92,124.39,2108426
2023-01-12,JPM,Stock,Financials,Large-Cap,124.71,126.18,122.12,123.57,4371874
2023-01-13,JPM,Stock,Financials,Large-Cap,123.39,127.98,121.79,126.35,6199714
2023-01-16,JPM,Stock,Financials,Large-Cap,126.86,128.42,125.46,127.01,2429480
2023-01-17,JPM,Stock,Financials,Large-Cap,127.31,128.35,126.59,127.63,4157367
2023-01-18,JPM,Stock,Financials,Large-Cap,127.96,129.96,126.87,128.87,1170882
2023-01-19,JPM,Stock,Financials,Large-Cap,128.2,129.36,125.56,126.71,2484624
2023-01-20,JPM,Stock,Financials,Large-Cap,127.29,130.15,125.9,128.75,3288692
2023-01-23,JPM,Stock,Financials,Large-Cap,128.88,130.3,127.21,128.64,2120367
2023-01-24,JPM,Stock,Financials,Large-Cap,128.46,130.88,127.58,129.98,2074760
2023-01-25,JPM,Stock,Financials,Large-Cap,130.06,131.27,126.74,127.93,2384683
2023-01-26,JPM,Stock,Financials,Large-Cap,127.07,128.4,123.69,125.0,3862358
2023-01-27,JPM,Stock,Financials,Large-Cap,125.19,128.29,123.5,126.59,3056940
2023-01-30,JPM,Stock,Financials,Large-Cap,126.09,128.77,124.68,127.35,1091474
2023-01-31,JPM,Stock,Financials,Large-Cap,126.69,128.15,124.22,125.66,1158116
2023-02-01,JPM,Stock,Financials,Large-Cap,124.93,126.1,122.89,124.05,2458457
2023-02-02,JPM,Stock,Financials,Large-Cap,124.57,127.9,122.91,126.21,4219240
2023-02-03,JPM,Stock,Financials,Large-Cap,125.91,127.21,122.72,124.0,844633
2023-02-06,JPM,Stock,Financials,Large-Cap,124.72,127.98,123.91,127.15,2579192
2023-02-07,JPM,Stock,Financials,Large-Cap,126.9,128.59,123.8,125.47,2579630
2023-02-08,JPM,Stock,Financials,Large-Cap,124.66,128.14,123.27,126.72,6691076
2023-02-09,JPM,Stock,Financials,Large-Cap,126.19,127.16,125.16,126.13,2738261
2023-02-10,JPM,Stock,Financials,Large-Cap,126.72,128.29,125.75,127.32,4019315
2023-02-13,JPM,Stock,Financials,Large-Cap,127.25,128.52,125.06,126.31,3578192
2023-02-14,JPM,Stock,Financials,Large-Cap,126.05,127.37,124.72,126.04,1150197
2023-02-15,JPM,Stock,Financials,Large-Cap,126.12,127.37,124.9,126.15,4892698
2023-02-16,JPM,Stock,Financials,Large-Cap,126.39,127.66,123.05,124.29,3713648
2023-02-17,JPM,Stock,Financials,Large-Cap,124.82,127.51,123.04,125.73,4334689
2023-02-20,JPM,Stock,Financials,Large-Cap,126.42,127.97,123.25,124.79,23853535
2023-02-21,JPM,Stock,Financials,Large-Cap,124.62,125.82,123.19,124.39,1175324
2023-02-22,JPM,Stock,Financials,Large-Cap,123.77,125.25,121.11,122.57,7927937
2023-02-23,JPM,Stock,Financials,Large-Cap,122.38,123.11,117.25,117.95,2865072
2023-02-24,JPM,Stock,Financials,Large-Cap,118.07,119.28,116.43,117.64,3851621
2023-02-27,JPM,Stock,Financials,Large-Cap,117.21,123.82,115.51,122.05,3288404
2023-02-28,JPM,Stock,Financials,Large-Cap,121.61,124.58,120.58,123.54,2688692
2023-03-01,JPM,Stock,Financials,Large-Cap,123.7,124.5,122.73,123.54,2490554
2023-03-02,JPM,Stock,Financials,Large-Cap,123.51,124.39,122.21,123.08,3909239
2023-03-03,JPM,Stock,Financials,Large-Cap,123.1,123.87,122.39,123.16,1548658
2023-03-06,JPM,Stock,Financials,Large-Cap,122.81,125.05,121.98,124.22,4821507
2023-03-07,JPM,Stock,Financials,Large-Cap,124.11,125.1,121.08,122.05,2697077
2023-03-08,JPM,Stock,Financials,Large-Cap,121.63,124.76,121.04,124.16,1875829
2023-03-09,JPM,Stock,Financials,Large-Cap,124.58,126.69,123.44,125.55,2657950
2023-03-10,JPM,Stock,Financials,Large-Cap,126.04,128.45,124.55,126.95,6273840
2023-03-13,JPM,Stock,Financials,Large-Cap,126.07,128.64,125.27,127.83,2532976
2023-03-14,JPM,Stock,Financials,Large-Cap,127.39,129.66,125.64,127.91,4017579
2023-03-15,JPM,Stock,Financials,Large-Cap,127.19,130.62,125.83,129.25,2316414
2023-03-16,JPM,Stock,Financials,Large-Cap,128.94,132.04,127.36,130.45,4891664
2023-03-17,JPM,Stock,Financials,Large-Cap,130.41,131.33,128.87,129.79,4670695
2023-03-20,JPM,Stock,Financials,Large-Cap,129.08,130.58,127.21,128.71,8430333
2023-03-21,JPM,Stock,Financials,Large-Cap,128.26,129.69,127.52,128.94,3028841
2023-03-22,JPM,Stock,Financials,Large-Cap,128.45,133.59,126.94,132.03,4674257
2023-03-23,JPM,Stock,Financials,Large-Cap,132.14,133.41,128.38,129.62,3499160
2023-03-24,JPM,Stock,Financials,Large-Cap,129.65,131.05,125.45,126.81,6383303
2023-03-27,JPM,Stock,Financials,Large-Cap,126.47,127.87,125.77,127.16,2307225
2023-03-28,JPM,Stock,Financials,Large-Cap,127.25,128.11,126.44,127.3,4804923
2023-03-29,JPM,Stock,Financials,Large-Cap,127.04,129.06,125.65,127.67,3030299
2023-03-30,JPM,Stock,Financials,Large-Cap,127.54,128.97,126.75,128.18,3205045
2023-03-31,JPM,Stock,Financials,Large-Cap,128.99,130.34,126.44,127.78,3494159
2023-04-03,JPM,Stock,Financials,Large-Cap,128.43,131.37,127.79,130.73,3745053
2023-04-04,JPM,Stock,Financials,Large-Cap,130.09,131.6,126.15,127.64,3156234
2023-04-05,JPM,Stock,Financials,Large-Cap,128.04,128.72,125.41,126.09,3678400
2023-04-06,JPM,Stock,Financials,Large-Cap,126.47,127.83,124.57,125.92,7350756
2023-04-07,JPM,Stock,Financials,Large-Cap,125.38,126.75,121.52,122.87,5467946
2023-04-10,JPM,Stock,Financials,Large-Cap,123.25,124.11,121.72,122.58,5118693
2023-04-11,JPM,Stock,Financials,Large-Cap,123.29,127.09,121.95,125.73,2659532
2023-04-12,JPM,Stock,Financials,Large-Cap,125.2,127.05,123.96,125.81,2136981
2023-04-13,JPM,Stock,Financials,Large-Cap,125.37,127.22,124.44,126.28,5349021
2023-04-14,JPM,Stock,Financials,Large-Cap,126.77,127.53,123.19,123.93,5126812
2023-04-17,JPM,Stock,Financials,Large-Cap,124.06,124.45,122.43,122.82,6869412
2023-04-18,JPM,Stock,Financials,Large-Cap,123.07,124.32,120.92,122.16,2465891
2023-04-19,JPM,Stock,Financials,Large-Cap,122.32,122.85,121.08,121.61,2939845
2023-04-20,JPM,Stock,Financials,Large-Cap,121.79,125.18,120.65,124.02,1467108
2023-04-21,JPM,Stock,Financials,Large-Cap,123.4,126.14,122.38,125.11,2730999
2023-04-24,JPM,Stock,Financials,Large-Cap,125.6,127.0,121.69,123.06,5500176
2023-04-25,JPM,Stock,Financials,Large-Cap,123.6,124.61,122.54,123.55,2631162
2023-04-26,JPM,Stock,Financials,Large-Cap,123.44,125.53,122.45,124.52,4575657
2023-04-27,JPM,Stock,Financials,Large-Cap,124.5,128.15,123.1,126.72,3039081
2023-04-28,JPM,Stock,Financials,Large-Cap,125.99,131.13,124.72,129.82,3921545
2023-05-01,JPM,Stock,Financials,Large-Cap,130.08,131.38,126.6,127.88,1878548
2023-05-02,JPM,Stock,Financials,Large-Cap,128.16,129.5,125.03,126.36,3482872
2023-05-03,JPM,Stock,Financials,Large-Cap,126.33,126.89,123.47,124.02,739144
2023-05-04,JPM,Stock,Financials,Large-Cap,124.54,125.96,122.21,123.61,3045015
2023-05-05,JPM,Stock,Financials,Large-Cap,123.46,125.88,122.11,124.52,1478257
2023-05-08,JPM,Stock,Financials,Large-Cap,124.79,127.19,124.04,126.43,6046075
2023-05-09,JPM,Stock,Financials,Large-Cap,125.94,127.37,124.89,126.32,4902385
2023-05-10,JPM,Stock,Financials,Large-Cap,126.31,127.44,124.62,125.75,4202044
2023-05-11,JPM,Stock,Financials,Large-Cap,125.66,127.16,124.58,126.07,7114771
2023-05-12,JPM,Stock,Financials,Large-Cap,126.18,127.45,123.27,124.52,2075063
2023-05-15,JPM,Stock,Financials,Large-Cap,124.35,130.28,122.68,128.56,8041508
2023-05-16,JPM,Stock,Financials,Large-Cap,128.49,130.08,123.96,125.51,5338633
2023-05-17,JPM,Stock,Financials,Large-Cap,125.9,126.54,125.25,125.89,2934000
2023-05-18,JPM,Stock,Financials,Large-Cap,125.68,131.26,124.31,129.84,5894190
2023-05-19,JPM,Stock,Financials,Large-Cap,129.05,131.59,127.36,129.89,1929353
2023-05-22,JPM,Stock,Financials,Large-Cap,130.75,132.09,128.23,129.55,2208927
2023-05-23,JPM,Stock,Financials,Large-Cap,130.23,131.84,127.3,128.89,2471025
2023-05-24,JPM,Stock,Financials,Large-Cap,128.26,130.53,126.32,128.58,2585351
2023-05-25,JPM,Stock,Financials,Large-Cap,128.91,132.91,127.34,131.31,1974375
2023-05-26,JPM,Stock,Financials,Large-Cap,131.06,132.35,125.78,127.03,6144088
2023-05-29,JPM,Stock,Financials,Large-Cap,127.16,131.64,125.6,130.05,2942413
2023-05-30,JPM,Stock,Financials,Large-Cap,130.19,131.43,126.1,127.31,3973239
2023-05-31,JPM,Stock,Financials,Large-Cap,127.2,128.36,125.68,126.84,2502863
2023-06-01,JPM,Stock,Financials,Large-Cap,126.46,127.47,125.04,126.05,1336531
2023-06-02,JPM,Stock,Financials,Large-Cap,125.72,128.97,123.99,127.21,3844875
2023-06-05,JPM,Stock,Financials,Large-Cap,126.77,127.61,123.39,124.21,1273117
2023-06-06,JPM,Stock,Financials,Large-Cap,123.82,126.83,122.12,125.12,3245315
2023-06-07,JPM,Stock,Financials,Large-Cap,125.09,130.41,123.76,129.04,1684175
2023-06-08,JPM,Stock,Financials,Large-Cap,128.69,129.32,125.83,126.45,8915229
2023-06-09,JPM,Stock,Financials,Large-Cap,126.77,128.14,125.48,126.84,5261056
2023-06-12,JPM,Stock,Financials,Large-Cap,127.56,127.9,125.28,125.62,3465282
2023-06-13,JPM,Stock,Financials,Large-Cap,125.34,127.85,123.97,126.46,6284151
2023-06-14,JPM,Stock,Financials,Large-Cap,126.58,128.07,125.05,126.54,2191432
2023-06-15,JPM,Stock,Financials,Large-Cap,126.78,127.7,124.44,125.35,4352211
2023-06-16,JPM,Stock,Financials,Large-Cap,125.57,127.51,124.39,126.31,3680718
2023-06-19,JPM,Stock,Financials,Large-Cap,126.35,131.79,124.46,129.84,3842101
2023-06-20,JPM,Stock,Financials,Large-Cap,130.21,131.19,128.53,129.51,6269128
2023-06-21,JPM,Stock,Financials,Large-Cap,129.74,131.73,128.98,130.96,4770283
2023-06-22,JPM,Stock,Financials,Large-Cap,130.35,132.11,126.72,128.46,3879060
2023-06-23,JPM,Stock,Financials,Large-Cap,128.88,130.82,124.75,126.65,1471989
2023-06-26,JPM,Stock,Financials,Large-Cap,127.08,128.76,125.92,127.6,2059509
2023-06-27,JPM,Stock,Financials,Large-Cap,127.23,132.11,125.69,130.53,3149061
2023-06-28,JPM,Stock,Financials,Large-Cap,130.55,132.99,128.83,131.27,3515183
2023-06-29,JPM,Stock,Financials,Large-Cap,131.61,132.51,129.79,130.69,1883152
