flight_id,distance_km,battery_level_pct,temperature_c,humidity_pct,wind_speed_kmh,payload_weight_kg,altitude_m,pilot_experience_years,traffic_density_index,sensor_reading,weather_condition,drone_type,delivery_zone,is_weekend,night_flight,gps_signal_lost,restricted_airspace_clearance,operator_certification_level,traffic_level,risk_score_hidden,risk_level
FL101954,15.07,100.0,42.3,62.2,24.4,1.92,71.7,1.5,38.3,43.29,Windy,Quadcopter,Suburban,False,False,False,False,Advanced,Medium,2.84,Low
FL101334,4.51,81.0,23.9,29.1,4.1,1.01,112.4,1.9,39.1,,Cloudy,Hexacopter,Suburban,True,False,False,True,Basic,Low,-1.92,Low
FL101729,11.33,60.5,34.2,79.7,9.0,4.32,101.9,0.8,4.2,56.08,Cloudy,Hexacopter,Urban,False,False,False,True,Advanced,Low,-5.81,Low
FL101672,4.93,60.9,34.7,24.7,13.6,1.84,67.5,1.6,10.9,47.6,Rainy,Quadcopter,Urban,True,False,False,True,Advanced,Low,5.34,Low
FL100350,11.18,87.4,34.9,29.7,1.9,3.78,96.3,2.5,38.5,56.77,Cloudy,Quadcopter,Suburban,False,False,False,False,Basic,Medium,3.51,Low
FL102745,6.3,82.1,17.8,39.5,34.9,2.14,67.7,9.5,38.9,55.92,Cloudy,Hexacopter,Urban,False,False,False,True,Basic,Medium,-9.16,Low
FL101220,9.36,94.5,25.3,48.8,8.1,3.94,76.2,7.8,34.9,47.37,Windy,Quadcopter,Urban,False,False,False,False,Basic,Medium,4.04,Low
FL100349,7.45,100.0,39.2,68.4,6.5,3.45,78.5,0.6,93.4,43.21,Clear,FixedWing,Urban,False,False,False,True,Basic,High,0.15,Low
FL101518,6.75,58.5,25.8,47.4,8.5,4.53,139.6,5.0,16.1,46.75,Cloudy,Quadcopter,Rural,True,False,False,True,Basic,Low,-0.05,Low
FL102547,6.02,78.5,29.9,65.5,5.9,0.98,83.6,3.0,35.4,48.3,Windy,Hexacopter,Urban,False,False,False,True,Advanced,Low,-1.29,Low
FL100643,7.14,76.5,24.8,82.8,22.9,0.8,98.9,2.5,23.2,45.99,Clear,Hexacopter,Urban,True,False,False,False,Expert,Medium,-4.09,Low
FL102835,2.6,56.7,29.1,59.2,15.4,3.36,98.9,0.0,65.6,55.86,Rainy,Quadcopter,Suburban,True,False,False,True,Expert,Medium,5.54,Low
FL100944,11.99,99.9,28.3,59.0,8.9,2.29,83.0,1.6,34.6,50.46,Clear,Quadcopter,Urban,True,False,False,True,Basic,Medium,-8.9,Low
FL101462,9.92,79.8,28.1,60.8,41.6,1.47,98.3,0.4,42.8,43.33,Clear,Quadcopter,Urban,True,False,False,False,Advanced,Medium,-3.41,Low
FL100657,7.92,72.0,34.8,24.8,12.1,1.25,41.6,0.3,17.7,47.44,Windy,Hexacopter,Suburban,True,False,False,True,Advanced,Low,10.01,Medium
FL102702,4.91,83.8,23.9,70.5,5.0,0.53,106.6,7.0,22.3,50.44,Foggy,Hexacopter,Suburban,False,False,False,False,Basic,Low,11.66,Medium
FL102893,4.15,85.7,26.2,73.2,19.5,6.8,72.5,0.6,79.4,47.7,Clear,FixedWing,Suburban,True,True,False,False,Basic,High,9.63,Medium
FL101236,3.88,100.0,27.7,68.5,10.2,1.36,97.7,2.6,92.4,48.32,Foggy,Quadcopter,Rural,False,False,False,False,Expert,High,7.6,Low
FL102467,5.64,72.7,31.8,64.8,7.1,2.32,34.4,1.4,21.9,56.2,Clear,Quadcopter,Urban,True,False,False,True,Expert,Low,-17.03,Low
FL100647,0.66,90.2,36.6,36.8,10.2,0.7,78.9,2.9,40.5,41.06,Clear,Quadcopter,Urban,False,False,False,False,Advanced,Medium,-2.73,Low
FL101125,6.55,71.4,24.2,74.4,13.5,1.21,112.7,0.2,23.7,60.67,Cloudy,Quadcopter,Urban,False,False,False,True,Advanced,Low,5.31,Low
FL101110,1.72,78.3,33.2,55.9,20.2,3.04,75.3,4.1,24.5,-250.0,Clear,Quadcopter,Restricted,False,False,False,True,Advanced,Low,2.53,Low
FL102650,9.94,89.3,27.1,38.8,21.2,2.9,42.2,0.7,21.3,47.16,Rainy,Quadcopter,Urban,False,False,False,True,Advanced,Low,-3.36,Low
FL101940,24.06,45.1,8.0,69.5,9.2,1.29,87.1,2.3,54.1,59.64,Rainy,Quadcopter,Urban,True,False,False,True,Advanced,Medium,76.99,High
FL100538,2.81,71.2,25.7,62.7,12.7,2.5,118.5,3.5,24.2,45.9,Foggy,Hexacopter,Suburban,False,True,False,True,Advanced,Low,0.32,Low
FL101048,8.38,76.7,30.2,34.4,10.1,2.72,79.5,1.1,68.3,59.3,Cloudy,Quadcopter,Rural,True,True,False,False,Expert,Medium,0.16,Low
FL102983,5.11,60.8,17.9,62.9,1.5,2.09,99.1,1.9,33.7,49.5,Stormy,Quadcopter,Suburban,False,False,False,False,Expert,Medium,11.28,Medium
FL102375,2.61,72.2,29.7,35.8,6.7,2.31,124.4,2.1,52.6,39.77,Stormy,Quadcopter,Suburban,True,True,False,True,Advanced,Medium,10.46,Medium
FL102209,2.53,79.6,16.9,47.1,23.2,4.83,154.8,6.8,3.7,59.41,Clear,Quadcopter,Suburban,False,False,False,False,Advanced,Low,-1.53,Low
FL102338,7.21,100.0,19.3,68.7,23.5,1.13,78.4,0.8,38.3,50.83,Cloudy,Hexacopter,Urban,False,False,False,False,Expert,Medium,-4.11,Low
FL102162,5.14,84.3,31.6,59.9,10.2,3.3,120.3,3.7,52.9,44.96,Windy,Quadcopter,Urban,True,False,False,True,Basic,Low,11.88,Medium
FL100801,6.32,62.9,18.4,52.9,6.6,1.56,36.2,3.9,34.1,50.33,Cloudy,Hexacopter,Suburban,False,False,False,False,Basic,Low,14.43,Medium
FL100786,3.4,94.4,25.9,44.4,21.2,0.15,61.5,1.6,40.6,50.66,Rainy,FixedWing,Rural,False,True,True,True,Advanced,Medium,12.55,Medium
FL102694,1.85,66.9,33.0,79.3,7.0,3.32,43.6,3.6,47.5,47.23,Cloudy,Hexacopter,Urban,True,False,False,False,Advanced,Medium,3.9,Low
FL102040,8.76,71.9,20.4,55.9,10.7,3.98,123.6,1.6,50.9,45.69,Stormy,Quadcopter,Suburban,False,False,False,False,Basic,Medium,18.66,High
FL100788,11.12,89.7,30.8,70.1,0.6,1.35,104.7,3.4,51.7,39.52,Cloudy,Quadcopter,Rural,False,False,True,True,Advanced,Medium,5.37,Low
FL102183,2.4,65.7,19.8,42.3,4.8,3.22,84.8,4.3,43.1,28.81,Clear,Hexacopter,Urban,False,True,False,False,Basic,Medium,-6.73,Low
FL102468,12.35,68.0,37.0,,18.6,1.41,51.0,4.0,45.8,47.77,Rainy,Hexacopter,Urban,False,False,False,True,Advanced,Medium,-0.58,Low
FL102013,124.81,81.1,48.0,36.3,9.2,2.8,132.4,0.2,52.2,37.64,Rainy,Quadcopter,Restricted,True,True,False,True,Expert,Medium,-3.92,Low
FL100714,9.86,86.9,27.9,74.5,2.0,3.22,88.5,5.5,8.7,50.09,Rainy,Hexacopter,Urban,False,False,False,True,Advanced,Low,-7.77,Low
FL100803,1.09,93.9,29.7,,6.4,2.75,117.4,3.9,20.7,44.24,Clear,Quadcopter,Suburban,False,False,False,True,Expert,Low,-2.83,Low
FL102008,5.28,81.2,40.3,34.7,4.7,3.98,112.9,0.3,44.5,48.34,Windy,FixedWing,Suburban,False,False,False,True,Basic,Medium,19.5,High
FL102761,2.85,84.6,15.8,38.3,23.0,1.75,72.4,4.3,55.5,999.0,Stormy,Quadcopter,Urban,False,True,False,True,Basic,Medium,19.86,High
FL100123,20.96,77.4,32.0,68.9,25.4,3.24,105.8,1.9,34.4,42.37,Clear,FixedWing,Suburban,False,False,False,True,Basic,Low,26.55,High
FL101808,16.61,95.3,39.7,37.7,14.2,0.34,85.1,5.2,83.0,47.04,Clear,Quadcopter,Urban,False,False,False,True,Advanced,High,11.06,Medium
FL102286,15.6,56.8,26.0,83.3,4.0,3.85,36.4,2.2,57.4,54.33,Foggy,Quadcopter,Urban,False,False,False,True,Advanced,Medium,7.51,Low
FL102147,3.36,61.0,31.1,48.9,8.3,3.14,49.6,2.9,36.9,40.75,Rainy,Quadcopter,Urban,False,True,False,True,Basic,Medium,2.96,Low
FL100618,3.14,89.2,20.1,19.8,3.6,2.36,85.7,2.3,32.7,37.6,Stormy,Hexacopter,Rural,False,False,False,False,Advanced,Medium,5.17,Low
FL100406,13.55,92.5,22.9,35.9,14.5,0.43,101.4,2.4,40.7,56.63,Windy,Quadcopter,Restricted,False,True,False,True,Expert,Medium,4.03,Low
FL101157,15.06,76.4,25.2,61.5,7.0,2.92,140.2,8.3,0.0,45.67,Clear,Quadcopter,Urban,True,False,False,True,Expert,Low,16.3,Medium
FL101068,7.01,90.6,14.9,,2.5,2.52,56.2,4.8,69.4,44.34,Rainy,Quadcopter,Rural,False,False,False,True,Basic,Medium,10.13,Medium
FL101133,8.15,80.0,35.1,55.3,8.5,0.33,82.9,1.7,58.3,58.35,Rainy,Hexacopter,Suburban,False,False,False,False,Basic,Medium,7.24,Low
FL102905,0.93,88.4,48.0,83.0,35.5,1.41,77.1,5.5,55.7,29.19,Clear,Hexacopter,Urban,False,True,False,False,Expert,Medium,36.45,High
FL100497,10.65,64.8,29.8,64.8,10.6,1.49,75.3,0.3,45.6,51.98,Foggy,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,8.55,Medium
FL101061,5.57,93.6,27.2,50.2,22.5,1.27,94.5,1.9,26.5,51.92,Rainy,Quadcopter,Suburban,False,False,False,False,Expert,Medium,-3.01,Low
FL100325,4.62,95.8,27.8,71.3,13.6,2.16,108.9,4.4,44.1,47.62,Rainy,Quadcopter,Urban,False,False,False,True,Basic,Low,14.79,Medium
FL100342,23.62,74.1,48.0,11.3,5.6,4.5,118.1,1.8,46.2,56.27,Rainy,Quadcopter,Suburban,False,False,False,True,Basic,Medium,41.43,High
FL102356,7.51,51.1,24.0,66.2,13.8,1.05,119.5,3.5,19.2,55.04,Foggy,Quadcopter,Urban,True,True,True,True,Advanced,Low,15.55,Medium
FL102266,17.63,62.9,37.2,91.9,24.8,0.81,26.8,1.5,51.4,43.32,Rainy,Hexacopter,Urban,False,False,False,False,Advanced,High,10.4,Medium
FL100782,1.98,76.2,32.1,42.9,4.3,2.23,75.8,5.6,28.7,41.47,Windy,Hexacopter,Rural,False,True,False,True,Basic,Medium,2.06,Low
FL102367,10.62,100.0,22.6,39.8,3.1,1.33,65.5,0.7,46.5,36.71,Cloudy,FixedWing,Suburban,False,False,False,True,Basic,Medium,17.07,Medium
FL100299,4.31,92.7,9.8,76.6,4.2,4.3,110.0,7.7,83.1,45.42,Clear,Quadcopter,Rural,False,False,False,False,Basic,High,7.3,Low
FL101461,12.68,76.1,31.4,65.5,55.8,1.02,114.1,0.4,59.1,55.82,Foggy,FixedWing,Urban,False,False,False,True,Advanced,Medium,16.34,Medium
FL102373,7.39,60.6,22.0,64.3,4.1,1.89,145.0,0.1,21.6,44.82,Clear,Hexacopter,Rural,False,False,False,True,Basic,Medium,12.95,Medium
FL100303,8.52,70.5,24.9,66.7,3.3,0.66,95.2,13.2,24.6,54.22,Rainy,Quadcopter,Rural,False,False,False,True,Basic,Medium,6.77,Low
FL101237,8.73,67.2,45.0,39.0,17.1,1.37,76.4,2.1,27.8,33.06,Cloudy,Quadcopter,Suburban,False,False,False,False,Basic,Medium,5.31,Low
FL102571,5.74,65.6,37.3,70.1,2.8,3.56,89.1,8.6,50.2,58.66,Clear,Quadcopter,Suburban,True,False,False,True,Basic,High,0.75,Low
FL101656,103.08,74.9,29.8,45.8,4.8,0.88,98.8,14.4,44.6,47.94,Stormy,FixedWing,Suburban,False,False,False,True,Advanced,Medium,9.81,Medium
FL100664,1.37,74.0,23.0,78.3,18.3,1.57,132.1,0.2,56.1,50.24,Clear,FixedWing,Rural,True,False,False,True,Advanced,High,1.66,Low
FL101690,9.64,69.5,30.4,31.0,14.0,3.1,84.7,2.4,46.2,51.41,Foggy,Quadcopter,Suburban,False,False,True,False,Advanced,Medium,18.08,High
FL100220,3.93,95.0,23.0,,8.7,1.64,80.6,9.3,31.7,,Windy,Hexacopter,Urban,True,False,True,False,Basic,Medium,13.44,Medium
FL101626,0.68,45.0,31.6,51.8,11.2,4.88,72.5,2.4,0.0,49.02,Windy,Hexacopter,Urban,True,False,False,True,Advanced,Low,-0.89,Low
FL101188,7.29,67.6,27.9,25.8,8.7,1.14,61.9,0.6,39.7,36.46,Foggy,Quadcopter,Suburban,False,False,False,False,Basic,Medium,15.61,Medium
FL101455,118.21,87.5,26.4,39.7,18.3,3.79,95.2,0.6,38.3,44.8,Foggy,Hexacopter,Suburban,True,False,False,False,Basic,Medium,15.5,Medium
FL100449,4.71,99.9,15.8,67.2,7.1,3.42,102.7,1.7,53.5,32.0,Cloudy,Quadcopter,Rural,True,False,False,True,Advanced,Medium,-1.79,Low
FL102002,3.33,89.2,22.0,60.4,23.0,1.75,113.3,0.7,35.9,54.18,Stormy,Hexacopter,Rural,True,False,False,False,Advanced,Medium,23.09,High
FL102616,7.51,81.3,28.0,37.6,11.5,3.46,69.4,1.8,27.8,72.23,Rainy,Quadcopter,Rural,False,False,False,False,Advanced,Low,-5.68,Low
FL100084,3.54,82.6,22.4,55.6,10.1,2.93,77.1,2.6,34.5,53.89,Foggy,Quadcopter,Rural,True,False,False,True,Expert,Low,8.95,Medium
FL100941,3.77,100.0,26.8,46.6,8.1,0.55,72.2,6.5,41.8,54.13,Windy,Quadcopter,Rural,False,False,False,False,Basic,Medium,2.25,Low
FL100961,3.11,69.6,38.8,48.8,4.9,0.67,81.7,4.0,67.7,62.5,Rainy,Quadcopter,Urban,False,False,False,True,Advanced,High,4.71,Low
FL100841,5.32,58.6,13.9,36.1,16.2,1.59,110.6,4.8,13.2,57.52,Foggy,Quadcopter,Suburban,False,False,False,True,Advanced,Low,6.16,Low
FL101326,8.48,97.3,21.2,76.6,19.1,3.39,121.6,2.5,56.2,50.58,Cloudy,Hexacopter,Suburban,False,False,False,True,Advanced,Medium,3.79,Low
FL102378,18.16,60.8,21.6,37.6,15.3,5.53,114.9,5.7,34.0,51.16,Cloudy,Quadcopter,Suburban,True,False,False,False,Expert,Low,42.26,High
FL102430,11.08,94.0,45.6,57.4,11.5,1.64,120.0,5.4,32.3,60.41,Rainy,Quadcopter,Urban,False,False,True,True,Basic,Medium,15.66,Medium
FL101373,8.87,83.7,23.4,49.0,5.0,1.99,164.1,3.4,62.8,48.52,Foggy,Hexacopter,Urban,False,False,False,True,Basic,Medium,4.66,Low
FL100290,6.84,86.5,29.6,77.0,2.4,1.18,113.6,4.3,20.8,39.91,Rainy,Quadcopter,Urban,False,True,False,True,Advanced,Medium,-4.48,Low
FL101867,7.88,57.2,15.3,5.0,2.9,0.38,116.2,2.1,8.0,-250.0,Foggy,FixedWing,Suburban,True,False,False,True,Advanced,Low,4.0,Low
FL101554,2.28,77.8,17.1,46.6,3.8,3.46,110.3,0.9,54.5,41.21,Clear,Quadcopter,Urban,False,False,False,True,Basic,Medium,3.04,Low
FL100604,2.89,67.4,28.2,85.9,21.3,2.13,94.9,1.1,10.3,66.15,Windy,Quadcopter,Urban,True,False,False,True,Basic,Low,12.45,Medium
FL102032,8.73,81.2,30.3,36.3,34.4,1.74,76.3,1.3,38.9,49.67,Foggy,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,8.34,Medium
FL100916,0.76,67.1,28.6,65.3,3.7,3.91,116.5,0.8,28.8,56.81,Windy,Hexacopter,Urban,True,False,False,True,Expert,Low,-2.3,Low
FL102632,1.48,78.5,25.7,51.9,19.3,1.0,109.1,3.8,48.4,43.09,Windy,Quadcopter,Suburban,False,True,False,True,Expert,Medium,-6.61,Low
FL102337,12.24,100.0,24.9,73.1,8.2,3.26,177.6,7.5,46.9,58.4,Clear,Quadcopter,Suburban,False,False,False,True,Basic,Medium,3.59,Low
FL102098,3.44,57.7,25.0,44.5,2.7,1.78,90.6,3.1,65.2,58.54,Clear,FixedWing,Urban,False,False,False,True,Basic,Medium,-7.97,Low
FL102437,8.77,69.5,40.3,36.1,5.4,3.81,92.2,4.2,56.4,49.26,Clear,FixedWing,Suburban,True,True,False,True,Advanced,Medium,-5.01,Low
FL100821,8.64,66.1,27.0,63.8,10.0,0.68,90.7,4.6,41.6,47.52,Clear,Quadcopter,Rural,False,False,True,False,Expert,Medium,7.77,Low
FL102469,6.33,50.7,33.0,83.1,17.2,1.13,127.3,2.2,27.6,,Cloudy,Quadcopter,Suburban,True,False,False,False,Advanced,Low,-10.08,Low
FL101000,3.53,79.9,27.0,40.2,2.9,1.89,99.0,2.6,25.8,56.4,Foggy,Quadcopter,Suburban,True,False,False,False,Advanced,Low,1.1,Low
FL101703,18.51,47.0,21.3,50.7,5.4,3.38,97.5,5.3,62.8,51.43,Windy,Hexacopter,Suburban,False,False,False,False,Basic,High,22.44,High
FL100018,9.85,65.9,21.1,18.4,20.3,1.54,113.1,7.1,59.0,47.65,Clear,Quadcopter,Suburban,False,False,False,True,Basic,Medium,3.5,Low
FL101777,1.83,64.5,21.6,100.0,14.8,2.69,111.1,0.3,100.0,53.62,Clear,Quadcopter,Urban,False,False,True,True,Basic,High,27.69,High
FL101208,10.32,63.9,15.9,32.0,7.5,1.69,105.8,0.2,56.6,50.96,Rainy,Hexacopter,Suburban,True,False,False,False,Basic,Medium,2.81,Low
FL102560,3.78,50.9,21.7,48.5,3.7,1.91,104.7,7.0,17.7,37.98,Windy,Hexacopter,Urban,True,True,False,True,Basic,Low,5.93,Low
FL101936,5.02,75.9,29.4,50.7,8.2,2.61,114.4,0.2,72.0,37.52,Clear,Quadcopter,Suburban,False,False,False,False,Basic,Medium,-0.95,Low
FL101718,6.43,77.6,18.5,74.1,4.3,1.82,107.0,1.0,14.7,56.88,Clear,Quadcopter,Urban,False,False,False,False,Advanced,Medium,-0.44,Low
FL101427,7.88,96.7,23.2,62.8,16.0,0.82,83.6,0.8,17.9,39.83,Windy,Hexacopter,Urban,False,False,False,True,Advanced,Medium,16.02,Medium
FL102241,2.56,81.8,31.1,77.8,35.6,1.94,73.9,0.2,0.0,57.53,Windy,Quadcopter,Urban,True,False,False,False,Advanced,Low,38.8,High
FL102310,2.47,60.2,34.8,80.1,31.1,3.7,42.2,4.2,37.8,54.03,Windy,Quadcopter,Rural,False,False,False,True,Basic,Medium,48.62,High
FL101357,14.36,49.9,21.2,74.2,7.7,7.0,110.6,9.9,8.6,40.67,Foggy,FixedWing,Rural,False,True,False,True,Basic,Low,5.07,Low
FL102057,4.46,99.2,30.5,29.6,11.1,0.79,99.1,0.3,58.4,52.11,Rainy,Hexacopter,Urban,True,False,False,True,Basic,Medium,6.76,Low
FL100360,2.49,72.1,36.0,51.3,34.1,0.89,66.6,0.0,84.6,44.08,Windy,Quadcopter,Urban,False,False,False,True,Advanced,High,17.21,Medium
FL102270,7.48,75.1,44.2,59.8,10.3,2.77,119.6,1.5,56.4,45.12,Cloudy,Quadcopter,Urban,False,False,False,True,Expert,Medium,-12.53,Low
FL102084,1.29,77.3,33.7,37.4,15.4,4.45,103.8,3.6,64.7,58.69,Stormy,Quadcopter,Suburban,False,False,False,True,Basic,Medium,7.7,Low
FL101564,3.18,94.7,39.5,20.7,2.3,2.53,67.5,4.2,21.5,54.22,Clear,Quadcopter,Suburban,False,False,False,False,Basic,Medium,-5.47,Low
FL100344,10.3,70.1,12.5,57.7,10.4,1.57,84.4,3.0,80.1,56.72,Cloudy,Quadcopter,Urban,True,False,False,True,Advanced,High,-2.39,Low
FL100986,1.78,53.9,40.7,67.2,13.1,2.69,142.8,1.0,35.9,49.76,Foggy,FixedWing,Suburban,False,True,False,True,Advanced,Medium,9.16,Medium
FL101260,4.09,63.8,26.3,45.2,19.3,6.4,123.0,5.9,17.0,49.35,Clear,Quadcopter,Suburban,False,False,False,False,Advanced,Low,27.67,High
FL101713,1.38,63.5,47.6,77.5,13.3,2.7,100.6,6.3,30.7,42.3,Clear,FixedWing,Rural,True,False,False,True,Advanced,Low,2.38,Low
FL101720,8.39,69.0,27.2,43.8,9.6,1.79,50.9,15.0,36.7,55.82,Cloudy,FixedWing,Urban,False,False,True,True,Advanced,Medium,16.59,Medium
FL102646,14.04,74.4,29.8,23.7,14.3,5.52,90.0,4.4,29.7,43.67,Cloudy,Quadcopter,Urban,False,False,True,True,Advanced,Medium,34.85,High
FL102886,8.64,93.0,26.3,86.5,17.8,44.5,90.5,9.9,55.9,41.21,Rainy,Hexacopter,Rural,False,False,False,False,Basic,Medium,7.46,Low
FL101575,6.78,58.5,22.6,57.0,5.5,2.51,73.3,1.1,27.6,50.21,Clear,Quadcopter,Urban,True,False,False,True,Advanced,Medium,-7.68,Low
FL100085,4.2,80.6,32.4,65.0,11.9,2.29,95.9,4.3,50.9,46.84,Cloudy,Quadcopter,Urban,True,False,False,False,Basic,Low,2.24,Low
FL102063,3.85,60.1,19.2,72.2,18.3,2.74,104.5,0.8,54.6,60.78,Clear,Hexacopter,Urban,False,False,False,True,Basic,Medium,-0.3,Low
FL100668,18.35,100.0,26.6,71.6,27.1,1.04,87.5,3.2,45.1,49.41,Cloudy,Quadcopter,Urban,False,False,False,True,Expert,Medium,4.94,Low
FL101014,2.6,71.1,23.0,59.9,19.2,4.83,116.5,9.4,38.0,49.46,Windy,Quadcopter,Urban,True,False,False,True,Advanced,Medium,-2.75,Low
FL100128,4.96,47.1,29.6,58.2,5.8,3.39,79.6,0.5,67.4,,Windy,Hexacopter,Rural,False,True,False,False,Advanced,Medium,10.75,Medium
FL101873,4.25,69.0,46.7,42.7,10.7,2.15,75.9,6.7,21.2,48.31,Stormy,Hexacopter,Rural,False,False,False,True,Expert,Low,10.75,Medium
FL101146,22.04,87.9,25.2,50.3,3.3,2.35,115.7,2.7,44.5,55.03,Rainy,FixedWing,Urban,True,False,False,False,Basic,Medium,64.78,High
FL100891,11.6,69.1,23.4,50.6,9.5,1.36,129.2,0.1,44.7,49.02,Cloudy,Quadcopter,Rural,True,True,False,True,Advanced,Medium,1.83,Low
FL102471,3.52,100.0,32.0,84.9,27.3,0.81,58.3,14.5,6.6,35.31,Clear,Quadcopter,Restricted,False,True,False,False,Expert,Low,51.67,High
FL100307,1.22,71.5,31.9,89.7,6.6,3.16,95.6,2.3,25.9,49.31,Clear,Quadcopter,Suburban,False,False,False,True,Advanced,Low,-0.84,Low
FL100383,9.23,57.3,34.2,65.9,5.7,1.85,90.1,2.4,29.1,51.84,Clear,Quadcopter,Rural,False,False,False,False,Advanced,Medium,0.81,Low
FL101833,5.61,52.6,26.9,50.1,3.2,2.3,95.3,0.0,66.5,27.51,Stormy,FixedWing,Urban,False,False,False,True,Basic,Medium,15.63,Medium
FL101127,3.89,86.5,48.0,95.7,4.8,0.25,63.2,2.4,2.7,44.17,Windy,Quadcopter,Urban,False,True,False,False,Basic,Low,8.0,Medium
FL100426,6.56,100.0,22.1,41.5,51.2,0.91,108.5,1.1,0.0,51.51,Clear,Quadcopter,Urban,False,False,False,False,Basic,Low,4.28,Low
FL100494,7.76,49.1,25.4,51.3,19.4,1.08,101.9,3.0,61.8,39.8,Clear,Quadcopter,Suburban,True,False,False,False,Expert,High,-11.05,Low
FL101565,4.89,71.1,34.4,28.5,11.9,0.33,105.4,7.5,0.0,49.39,Clear,Hexacopter,Suburban,False,False,False,True,Basic,Low,5.54,Low
FL102791,5.19,100.0,25.9,43.4,15.6,1.07,106.3,5.4,56.3,58.11,Clear,FixedWing,Rural,False,False,False,False,Expert,Medium,-7.05,Low
FL102611,5.2,100.0,26.1,63.5,3.7,2.73,123.8,5.2,44.0,45.03,Rainy,Quadcopter,Suburban,True,False,True,False,Basic,Medium,27.64,High
FL101251,12.06,88.1,25.5,43.9,3.4,2.01,102.2,1.1,17.0,54.89,Clear,Hexacopter,Suburban,False,False,False,True,Basic,Low,-0.81,Low
FL101295,3.47,77.8,22.3,21.2,11.5,2.12,92.0,2.6,45.1,39.69,Clear,Quadcopter,Rural,True,True,False,False,Advanced,Medium,1.42,Low
FL100275,6.91,49.9,31.8,24.1,23.6,4.18,87.8,15.0,21.7,55.73,Rainy,Quadcopter,Suburban,False,True,False,False,Expert,Low,1.69,Low
FL100489,2.58,84.0,37.9,57.6,6.2,2.31,74.3,2.3,20.8,48.67,Rainy,FixedWing,Urban,False,False,False,True,Basic,Medium,9.7,Medium
FL101957,13.18,68.8,29.4,78.0,1.4,2.05,104.3,1.0,41.6,51.83,Clear,Quadcopter,Urban,True,False,False,True,Basic,Medium,30.78,High
FL100690,15.01,95.9,15.5,32.5,8.3,4.93,86.5,0.7,27.8,40.99,Cloudy,Hexacopter,Rural,False,False,False,False,Basic,Low,1.33,Low
FL102051,7.64,88.6,25.9,60.6,31.5,2.87,112.9,5.3,45.1,35.55,Rainy,Quadcopter,Urban,False,False,False,False,Advanced,Medium,8.64,Medium
FL102238,12.09,80.9,27.2,84.2,8.0,3.46,67.9,4.7,24.3,53.8,Clear,Quadcopter,Urban,True,True,False,True,Basic,Medium,24.19,High
FL101242,3.71,95.0,28.6,45.2,6.6,0.91,40.7,0.1,86.6,47.64,Stormy,Quadcopter,Urban,False,False,False,True,Basic,High,27.33,High
FL102673,4.67,71.3,43.9,88.9,14.3,1.85,60.8,1.9,19.0,63.53,Clear,Quadcopter,Urban,False,False,False,True,Basic,Medium,-2.75,Low
FL102079,4.51,100.0,41.1,28.2,10.5,3.14,71.4,1.8,14.2,56.15,Clear,FixedWing,Suburban,False,False,False,True,Advanced,Low,-5.84,Low
FL101058,3.12,64.3,32.1,80.2,5.7,4.36,84.5,0.0,42.0,50.21,Cloudy,FixedWing,Urban,True,False,False,False,Advanced,Low,-1.18,Low
FL100118,0.64,76.0,20.9,51.2,5.2,3.65,91.6,2.6,9.7,45.86,Clear,FixedWing,Rural,False,False,False,True,Expert,Low,-9.44,Low
FL101995,6.87,95.3,27.7,72.3,4.8,0.35,94.2,1.3,97.1,35.04,Windy,Quadcopter,Urban,False,False,False,False,Basic,High,2.73,Low
FL102285,5.22,85.8,32.7,37.3,6.7,1.76,70.0,2.9,42.8,45.85,Windy,Quadcopter,Suburban,False,False,False,False,Advanced,Medium,11.45,Medium
FL100281,2.02,67.2,21.5,94.5,9.8,2.28,95.9,0.3,14.4,47.5,Rainy,Quadcopter,Urban,False,False,False,False,Advanced,Low,13.63,Medium
FL102807,11.33,88.5,25.0,45.4,5.2,1.23,92.1,7.8,39.5,999.0,Cloudy,FixedWing,Rural,False,False,False,True,Advanced,Medium,-8.87,Low
FL102335,1.94,42.2,34.2,75.7,21.2,2.39,124.6,8.7,46.0,54.33,Clear,Hexacopter,Rural,False,False,False,False,Basic,Medium,-0.62,Low
FL102762,8.8,80.4,34.2,42.9,11.9,0.53,68.4,0.9,55.6,55.44,Clear,Quadcopter,Urban,False,False,False,True,Basic,Medium,3.29,Low
FL102945,17.07,93.1,31.7,31.4,5.5,2.77,113.8,7.4,69.5,33.43,Cloudy,Quadcopter,Suburban,False,False,False,True,Basic,High,16.24,Medium
FL101179,9.49,90.5,21.8,37.7,9.3,2.59,110.7,5.8,42.6,41.64,Clear,Quadcopter,Urban,False,False,True,True,Advanced,Medium,14.27,Medium
FL101602,1.61,75.5,37.7,58.5,3.6,4.37,76.7,3.6,65.7,43.3,Windy,Hexacopter,Urban,True,False,False,True,Basic,Medium,9.94,Medium
FL102116,15.32,62.3,18.0,38.2,2.2,0.79,154.3,4.3,40.4,52.1,Clear,Quadcopter,Rural,False,True,False,True,Advanced,Low,0.6,Low
FL100304,13.46,82.2,46.4,65.0,32.8,2.48,90.4,0.2,18.9,30.67,Clear,Quadcopter,Rural,False,True,False,False,Basic,Low,11.16,Medium
